Support Tickets Ticket ID,Support Tickets Created Date,Support Tickets Closed Date,Support Tickets Days Creation to Solved,Support Tickets Csat Rating Score,Incident Tag,Severity,Support Team,Plan Type,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009308,2022-02-14,2022-02-28,7 days,offered,associate-cc,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,free,from-contact-form,incident-310,moneybird, ,premium-domain,productive.io, ,verified,,,,,,,,,,,,,,,
1015072,2022-02-17,2022-03-06,9 days,offered,associate-cc,auto-assign,autoresponse-sent,bug,cf-accounts-billing,cf-other-pricing-billing,free,from-contact-form,incident-313, ,premium-domain, ,verified, ,,,ztt-upgrades,,,,,,,,,,,,,,
1009527,2022-02-14,2022-02-28,7 days,offered,associate-cc,auto-assign,autoresponse-sent,bug,calendly,cf-other-troubleshooting,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,free,from-contact-form,incident-310, , ,t\u00e1ve-studio-manager,verified,,,,,,,,,,,,,,,,
1056036,2022-03-23,2022-04-07,7 days,offered,asia/yerevan,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055705,2022-03-23,2022-04-06,7 days,offered,asia/tokyo,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1056026,2022-03-23,2022-04-07,7 days,offered,asia/tokyo,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055313,2022-03-23,2022-04-05,6 days,good,asia/tokyo,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055927,2022-03-23,2022-04-07,7 days,offered,asia/singapore,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055214,2022-03-23,2022-04-05,6 days,offered,asia/singapore,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1056185,2022-03-24,2022-04-07,7 days,offered,asia/riyadh,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055213,2022-03-23,2022-04-05,6 days,good,asia/manila,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055389,2022-03-23,2022-04-05,6 days,offered,asia/kuala_lumpur,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055711,2022-03-23,2022-04-06,7 days,offered,asia/kolkata,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1056082,2022-03-23,2022-04-07,7 days,offered,asia/kolkata,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055735,2022-03-23,2022-04-06,7 days,offered,asia/kolkata,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056090,2022-03-23,2022-04-07,7 days,offered,asia/kolkata,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055176,2022-03-23,2022-04-06,7 days,offered,asia/kolkata,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055979,2022-03-23,2022-04-07,7 days,offered,asia/kolkata,hv-trial,incident-332-manual, ,paid,partner-type-channel,partner-zone-auto-created-org,premium-domain,pro,prospective-expert, ,,,,,,,,,,,,,,,,,,,,
1056149,2022-03-24,2022-04-07,7 days,offered,asia/karachi,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055961,2022-03-23,2022-04-07,7 days,offered,asia/jerusalem,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055732,2022-03-23,2022-04-06,7 days,offered,asia/jerusalem,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055866,2022-03-23,2022-04-07,7 days,offered,asia/jerusalem,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1056012,2022-03-23,2022-04-07,7 days,offered,asia/jerusalem,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055630,2022-03-23,2022-04-06,7 days,offered,asia/jerusalem,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055394,2022-03-23,2022-04-06,7 days,offered,asia/jerusalem,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056063,2022-03-23,2022-04-07,7 days,offered,asia/jerusalem,high-potential-partner,hv-trial,incident-332-manual, ,paid,partner-platform-status-beta,partner-program-health-score-healthy,partner-program-tier-beta,partner-type-platform,premium-domain,pro, ,,,,,,,,,,,,,,,,,,
1055159,2022-03-23,2022-04-05,6 days,offered,asia/jerusalem,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055632,2022-03-23,2022-04-08,8 days,offered,asia/jerusalem,auto-assign,hv-trial,incident-332-manual, ,paid,premium-domain,pro, , ,,,,,,,,,,,,,,,,,,,,,
1055299,2022-03-23,2022-04-06,7 days,offered,asia/jakarta,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1056206,2022-03-24,2022-04-07,7 days,offered,asia/hong_kong,hv-trial,incident-332-manual, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
1055901,2022-03-23,2022-04-07,7 days,offered,asia/hong_kong,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1058564,2022-03-25,2022-04-08,7 days,good,asia/dubai,auto-assign,autoresponse-sent,bug,cf-zap-not-triggering,cf-zap-troubleshooting,formatter-by-zapier,from-contact-form,hv-trial,incident-341, ,paid,premium-domain,starter, ,verified,webhooks-by-zapier,zoho-mail, ,,, ,,,,,,,,,
1009191,2022-02-14,2022-02-28,7 days,offered,asia/dubai,auto-assign,autoresponse-sent,bigcommerce-,bug,,cf-zap-troubleshooting,custom,from-contact-form,geolocation-service-,hv-trial,incident-310, ,onfleet,paid,premium-domain,pro, ,verified,,,,,,,,,,,,
1008842,2022-02-14,2022-02-28,7 days,offered,asia/brunei,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,formidable-forms,from-contact-form,hv-trial,incident-309, ,paid,premium-domain,pro,tookan, ,verified,,,ztt-my-apps,ztt-my-zaps,,,,,,,,,,
1055331,2022-03-23,2022-04-06,7 days,offered,asia/beirut,hv-trial,incident-332-manual, ,paid,starter, ,,,,,,,,,,,,,,,,,,,,,,,,
1055721,2022-03-23,2022-04-06,7 days,offered,asia/amman,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1008905,2022-02-14,2022-02-28,7 days,offered,app-intent-public,auto-assign,bug,dev-app,esc-how-zapier-works,esc-how-zapier-works-other,form-tag-id-bug-affecting-users,from-partner-form,incident-309,pcf-existing,pcf-existing-bug,pcf-existing-bugs-affecting-users, ,verified,,,,,,,,,,,,,,,,,
1009402,2022-02-14,2022-02-28,7 days,offered,app-intent-public,auto-assign,bug,content_cue_9aa96788-4a0a-1724-9442-668b17d15f1a,content_cue_aff26342-18e5-7c73-fc81-b6c1bc91716e,dev-app,form-tag-id-bug-affecting-dev,from-partner-form,incident-310,pcf-existing,pcf-existing-bug,pcf-existing-bugs-affecting-development, ,verified,,,,,,,,,,,,,,,,,
1009439,2022-02-14,2022-02-28,7 days,offered,app-intent-private,auto-assign,bug,content_cue_b9356684-b319-7521-7450-be6f94958475,dev-app,form-tag-id-bug-affecting-users,from-partner-form,incident-310,pcf-existing,pcf-existing-bug,pcf-existing-bugs-affecting-users, ,verified,,,,,,,,,,,,,,,,,,
1009427,2022-02-14,2022-02-28,7 days,offered,app-intent-private,auto-assign,bug,content_cue_9aa96788-4a0a-1724-9442-668b17d15f1a,content_cue_aff26342-18e5-7c73-fc81-b6c1bc91716e,dev-app,form-tag-id-bug-affecting-dev,from-partner-form,incident-310,pcf-existing,pcf-existing-bug,pcf-existing-bugs-affecting-development, ,verified,,,,,,,,,,,,,,,,,
1008857,2022-02-14,2022-03-06,13 days,offered,api-quickbooks,auto-assign,autoresponse-sent,,,,,,cf-zap-troubleshooting,email-by-zapier,europe/paris,formatter-by-zapier,from-contact-form,hubspot,hv-trial,incident-309, ,paid,paths-by-zapier,premium-domain,quickbooks-online,squad-c,team, ,verified,webhooks-by-zapier,,,,,
1056061,2022-03-23,2022-04-07,7 days,offered,america/winnipeg,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1056177,2022-03-24,2022-04-07,7 days,offered,america/vancouver,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055226,2022-03-23,2022-04-06,7 days,offered,america/vancouver,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055676,2022-03-23,2022-04-06,7 days,offered,america/vancouver,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055376,2022-03-23,2022-04-05,6 days,good,america/vancouver,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055333,2022-03-23,2022-04-05,6 days,offered,america/vancouver,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055449,2022-03-23,2022-04-05,6 days,offered,america/vancouver,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1056000,2022-03-23,2022-04-07,7 days,offered,america/toronto,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055894,2022-03-23,2022-04-07,7 days,offered,america/toronto,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056095,2022-03-23,2022-04-07,7 days,offered,america/toronto,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
997919,2022-02-05,2022-02-19,7 days,,america/toronto,hv-trial,incident-300, ,paid,premium-domain,pro, , , , , ,,,,,,,,,,,,,,,,,,,
988716,2022-01-29,2022-02-12,7 days,offered,america/toronto,hv-trial,incident-300, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1011323,2022-02-15,2022-03-02,7 days,offered,america/toronto,auto-assign,bug,hv-trial,incident-311, ,paid,premium-domain,pro, ,,ztt-error-message-troubleshooting,ztt-view-run-details,,,,,,,,,,,,,,,,,,
1015144,2022-02-17,2022-03-03,6 days,offered,america/toronto,auto-assign,,,,,company,expert,hv-trial,incident-313, ,paid,premium-domain,pro,professional,,starter,team, ,,,,,,,,,,,,
1009180,2022-02-14,2022-02-28,7 days,offered,america/toronto,auto-assign,autoresponse-sent,bug,cf-missing-sample-data,cf-zap-troubleshooting,content_cue_6a31eabf-9813-300f-8890-1eee3ccbfb06,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,pro, ,verified, ,,, ,,,,,,,,,,,
1009341,2022-02-14,2022-02-28,7 days,offered,america/toronto,auto-assign,autoresponse-sent,billsby,cf-cant-connect-app,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,email-by-zapier,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,starter, ,verified,,,,,,,,,,,,,,
1002994,2022-02-09,2022-02-27,11 days,offered,america/toronto,auto-assign,autoresponse-sent,,,,,,cf-zap-troubleshooting,content_cue_66518f60-0869-f114-3793-8c0a7792da9b,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,,team, ,verified, ,ztt-better-visibility-of-existing-help-docs,ztt-code,ztt-error-message-troubleshooting,,,,,,,
997923,2022-02-05,2022-02-19,7 days,,america/toronto,associate-cc,free,hv-trial,incident-300, ,premium-domain, , , , , ,,,,,,,,,,,,,,,,,,,
988730,2022-01-29,2022-02-12,7 days,,america/toronto,associate-cc,free,hv-trial,incident-300, ,premium-domain, ,,,,,,,,,,,,,,,,,,,,,,,
1055956,2022-03-23,2022-04-07,7 days,offered,america/sao_paulo,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055278,2022-03-23,2022-04-06,7 days,offered,america/sao_paulo,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055943,2022-03-23,2022-04-07,7 days,offered,america/sao_paulo,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055804,2022-03-23,2022-04-06,7 days,offered,america/sao_paulo,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055962,2022-03-23,2022-04-07,7 days,offered,america/sao_paulo,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055322,2022-03-23,2022-04-05,6 days,offered,america/sao_paulo,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055305,2022-03-23,2022-04-05,6 days,offered,america/sao_paulo,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055301,2022-03-23,2022-04-05,6 days,offered,america/sao_paulo,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055118,2022-03-23,2022-04-05,6 days,offered,america/sao_paulo,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055051,2022-03-23,,13 days,offered,america/sao_paulo,auto-assign,,,,,company,high-potential-partner,hv-trial,incident-332-manual, ,paid,partner-is-managed,partner-platform-status-public,partner-program-health-score-healthy,partner-program-tier-silver,partner-type-platform,premium-domain,,top-200-partner, ,,,,,,,,,,
1009521,2022-02-14,2022-02-28,7 days,offered,america/sao_paulo,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,facebook-lead-ads,from-contact-form,hv-trial,incident-310, ,onboarding-monthly,paid,power-marketing,premium-domain,starter, ,verified,,,,,,,,,,,,
1009983,2022-02-14,2022-02-27,6 days,offered,america/sao_paulo,auto-assign,autoresponse-sent,,,,,bug,,cf-zap-troubleshooting,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,,team, ,verified,,,,,,,,,,,
1055964,2022-03-23,2022-04-07,7 days,offered,america/santiago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055137,2022-03-23,2022-04-05,6 days,offered,america/santiago,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1009261,2022-02-14,2022-02-28,7 days,offered,america/santiago,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,from-contact-form,hv-trial,impulsa,incident-310, ,paid,premium-domain,pro,tawk.to, ,verified,,,,,,,,,,,,,,
1055108,2022-03-23,2022-04-05,6 days,offered,america/regina,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055959,2022-03-23,2022-04-07,7 days,offered,america/phoenix,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055683,2022-03-23,2022-04-06,7 days,offered,america/phoenix,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055465,2022-03-23,2022-04-06,7 days,offered,america/phoenix,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055114,2022-03-23,2022-04-06,7 days,offered,america/phoenix,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055921,2022-03-23,2022-04-07,7 days,offered,america/phoenix,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055073,2022-03-23,2022-04-05,6 days,offered,america/phoenix,,,,,company,hv-trial,incident-332-manual, ,paid,premium-domain, ,,,,,,,,,,,,,,,,,,,
1009546,2022-02-14,2022-02-28,7 days,offered,america/phoenix,auto-assign,autoresponse-sent,content_cue_b9356684-b319-7521-7450-be6f94958475,hv-trial,incident-310, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,
1009581,2022-02-14,2022-02-28,7 days,offered,america/phoenix,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,code-by-zapier,from-contact-form,hv-trial,incident-310, ,paid,pro,quickbooks-online, ,verified,webhooks-by-zapier,,,ztt-view-run-details,,,,,,,,,,,
1013645,2022-02-16,2022-02-24,1 day,offered,america/panama,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,from-contact-form,gmail,hv-trial,incident-313, ,paid,premium-domain,starter, ,verified,webhooks-by-zapier,,ztt-editor,ztt-error-messaging,,,,,,,,,,,
1055736,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,,
1055124,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,professional, ,,,,,,,,,,,,,,,,,,,,,,,,
1056058,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1056089,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055398,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055988,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055703,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1056059,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1056215,2022-03-24,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1056178,2022-03-24,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055851,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1056079,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055913,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
1055650,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
1056028,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
1056054,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
1055935,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
1055915,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055140,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1056162,2022-03-24,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055455,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055867,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055681,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1056074,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055874,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055352,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055228,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055660,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055349,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056220,2022-03-24,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055710,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055923,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055977,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055995,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055987,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056226,2022-03-24,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055688,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055160,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055492,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055444,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055903,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055717,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055596,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055920,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055107,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056057,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055345,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055991,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055274,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055240,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056166,2022-03-24,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055530,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055862,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055453,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055483,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055973,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055734,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055439,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055642,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055468,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055358,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
